longitude,latitude,precipitacao,bioma,frp,satelite,riscofogo,diasemchuva,estado,municipio,data/hora,campanha
-43.5262,-22.2771000016625,"0,2",Mata Atlantica,2.9,NPP-375,"0,3",0,RIO DE JANEIRO,VASSOURAS,2018-10-02 16:00:00,SB181102PP1
-42.416,-22.9097000016771,"0,5",Mata Atlantica,1.5,NPP-375,"0,2",0,RIO DE JANEIRO,SAQUAREMA,2018-10-02 16:00:00,SB181102PP1
-43.7736,-22.8276000016753,"0,5",Mata Atlantica,3.3,NPP-375,0,0,RIO DE JANEIRO,ITAGUAI,2018-10-02 16:00:00,SB181102PP1
-42.2554,-22.1024000016584,"0,5",Mata Atlantica,2.1,NPP-375,0,0,RIO DE JANEIRO,TRAJANO DE MORAES,2018-10-02 16:00:00,SB181102PP1
-41.9884,-21.1311000016351,0,Mata Atlantica,4.3,NPP-375,1,1,RIO DE JANEIRO,ITAPERUNA,2018-10-02 16:00:00,SB181102PP1
-41.9581,-20.92280000163,"0,3",Mata Atlantica,5.2,NPP-375,"0,6",0,RIO DE JANEIRO,PORCIUNCULA,2018-10-02 16:00:00,SB181102PP1
-41.9876,-21.1316000016351,0,Mata Atlantica,5.2,NPP-375,1,2,RIO DE JANEIRO,ITAPERUNA,2018-10-02 16:00:00,SB181102PP1
-41.2261,-21.5937000016463,"1,9",Mata Atlantica,22.7,NPP-375,"0,8",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-02 16:00:00,SB181102PP1
-41.197,-21.7015000016488,1,Mata Atlantica,5.8,NPP-375,1,0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-02 16:00:00,SB181102PP1
-41.2294,-21.5982000016464,"1,8",Mata Atlantica,12.1,NPP-375,"0,8",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-02 16:00:00,SB181102PP1
-41.2255,-21.5977000016463,"1,8",Mata Atlantica,12.1,NPP-375,"0,8",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-02 16:00:00,SB181102PP1
-41.5859,-21.6813000016484,0,Mata Atlantica,7.0,NPP-375,"0,7",1,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-03 15:42:00,SB181102PP1
-41.5866,-21.6871000016485,0,Mata Atlantica,4.7,NPP-375,1,1,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-03 15:42:00,SB181102PP1
-43.6727,-22.8088000016749,"13,5",Mata Atlantica,11.4,NPP-375,0,0,RIO DE JANEIRO,SEROPEDICA,2018-10-03 15:42:00,SB181102PP1
-41.9906,-21.7408000016498,0,Mata Atlantica,4.4,NPP-375,1,0,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,2018-10-03 15:42:00,SB181102PP1
-41.3609,-21.6552000016477,0,Mata Atlantica,3.9,NPP-375,1,2,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-03 15:42:00,SB181102PP1
-43.5268,-22.5362000016685,"9,1",Mata Atlantica,8.0,NPP-375,0,0,RIO DE JANEIRO,MIGUEL PEREIRA,2018-10-03 15:42:00,SB181102PP1
-43.533,-22.5367000016685,"9,1",Mata Atlantica,6.1,NPP-375,0,0,RIO DE JANEIRO,MIGUEL PEREIRA,2018-10-03 15:42:00,SB181102PP1
-43.5295,-22.5377000016685,"9,1",Mata Atlantica,11.7,NPP-375,0,0,RIO DE JANEIRO,MIGUEL PEREIRA,2018-10-03 15:42:00,SB181102PP1
-42.2498,-21.7578000016502,"0,1",Mata Atlantica,6.9,NPP-375,1,0,RIO DE JANEIRO,CANTAGALO,2018-10-03 15:42:00,SB181102PP1
-43.5302,-22.5399000016686,9,Mata Atlantica,6.9,NPP-375,0,0,RIO DE JANEIRO,MIGUEL PEREIRA,2018-10-03 17:24:00,SB181102PP1
-42.7736,-22.5954000016699,"0,4",Mata Atlantica,2.5,NPP-375,"0,7",0,RIO DE JANEIRO,CACHOEIRAS DE MACACU,2018-10-03 17:24:00,SB181102PP1
-43.7546,-22.7874000016743,"0,1",Mata Atlantica,2.3,NPP-375,0,0,RIO DE JANEIRO,SEROPEDICA,2018-10-10 04:24:00,SB181102PP1
-41.1709,-21.7036000016489,"3,5",Mata Atlantica,6.6,NPP-375,1,2,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-10 16:48:00,SB181102PP1
-42.1805,-22.7316000016731,"23,7",Mata Atlantica,8.3,NPP-375,0,0,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,2018-10-10 16:48:00,SB181102PP1
-41.4279,-21.74900000165,"5,6",Mata Atlantica,2.1,NPP-375,"0,8",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-10 16:48:00,SB181102PP1
-41.436,-21.9446000016546,"3,5",Mata Atlantica,3.9,NPP-375,"0,6",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-10 16:48:00,SB181102PP1
-41.993,-21.8622000016526,"1,5",Mata Atlantica,2.6,NPP-375,1,3,RIO DE JANEIRO,SANTA MARIA MADALENA,2018-10-10 16:48:00,SB181102PP1
-42.1763,-22.7309000016731,"23,6",Mata Atlantica,8.3,NPP-375,0,0,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,2018-10-10 16:48:00,SB181102PP1
-43.7572,-22.7831000016742,"19,6",Mata Atlantica,0.6,NPP-375,0,2,RIO DE JANEIRO,SEROPEDICA,2018-10-13 03:24:00,SB181102PP1
-43.7587,-22.7882000016744,"19,5",Mata Atlantica,0.6,NPP-375,0,2,RIO DE JANEIRO,SEROPEDICA,2018-10-13 03:24:00,SB181102PP1
-41.6831,-21.7221000016493,0,Mata Atlantica,4.9,NPP-375,"0,3",2,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-13 15:54:00,SB181102PP1
-41.6857,-21.7199000016493,0,Mata Atlantica,1.6,NPP-375,"0,2",2,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-13 15:54:00,SB181102PP1
-42.2573,-21.6324000016472,"0,2",Mata Atlantica,8.7,NPP-375,1,1,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,2018-10-13 15:54:00,SB181102PP1
-43.3988,-22.3889000016651,"15,8",Mata Atlantica,3.1,NPP-375,0,2,RIO DE JANEIRO,PATY DO ALFERES,2018-10-13 15:54:00,SB181102PP1
-41.2176,-21.7302000016496,7,Mata Atlantica,2.0,NPP-375,"0,2",3,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-18 16:00:00,SB181102PP1
-43.3366,-22.2441000016617,"0,1",Mata Atlantica,5.7,NPP-375,"0,8",0,RIO DE JANEIRO,PARAIBA DO SUL,2018-10-20 17:00:00,SB181102PP1
-43.3378,-22.2393000016616,"0,1",Mata Atlantica,8.1,NPP-375,"0,9",0,RIO DE JANEIRO,PARAIBA DO SUL,2018-10-20 17:00:00,SB181102PP1
-43.7552,-22.7873000016744,0,Mata Atlantica,1.7,NPP-375,"0,4",2,RIO DE JANEIRO,SEROPEDICA,2018-10-21 04:18:00,SB181102PP1
-43.9621,-22.1816000016602,0,Mata Atlantica,13.5,NPP-375,"0,8",3,RIO DE JANEIRO,VALENCA,2018-10-22 16:24:00,SB181102PP1
-42.1473,-22.5937000016699,0,Mata Atlantica,2.0,NPP-375,"0,6",3,RIO DE JANEIRO,CABO FRIO,2018-10-22 16:24:00,SB181102PP1
-42.1793,-22.6532000016713,0,Mata Atlantica,31.4,NPP-375,"0,7",3,RIO DE JANEIRO,ARARUAMA,2018-10-22 16:24:00,SB181102PP1
-43.2884,-22.0333000016567,0,Mata Atlantica,3.3,NPP-375,"0,8",3,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,2018-10-22 16:24:00,SB181102PP1
-43.9626,-22.1782000016602,0,Mata Atlantica,13.5,NPP-375,"0,6",3,RIO DE JANEIRO,VALENCA,2018-10-22 16:24:00,SB181102PP1
-43.9665,-22.1787000016602,0,Mata Atlantica,13.5,NPP-375,"0,4",3,RIO DE JANEIRO,VALENCA,2018-10-22 16:24:00,SB181102PP1
-43.966,-22.1822000016603,0,Mata Atlantica,13.5,NPP-375,"0,7",3,RIO DE JANEIRO,VALENCA,2018-10-22 16:24:00,SB181102PP1
-43.4146,-22.3184000016634,0,Mata Atlantica,1.5,NPP-375,1,4,RIO DE JANEIRO,PATY DO ALFERES,2018-10-23 03:36:00,SB181102PP1
-43.7558,-22.7864000016743,0,Mata Atlantica,1.6,NPP-375,"0,7",4,RIO DE JANEIRO,SEROPEDICA,2018-10-23 03:36:00,SB181102PP1
-42.179,-21.1860000016364,0,Mata Atlantica,6.2,NPP-375,1,5,RIO DE JANEIRO,LAJE DO MURIAE,2018-10-23 16:06:00,SB181102PP1
-42.0368,-21.33530000164,0,Mata Atlantica,8.5,NPP-375,1,4,RIO DE JANEIRO,ITAPERUNA,2018-10-23 16:06:00,SB181102PP1
-42.14,-21.7252000016494,0,Mata Atlantica,6.5,NPP-375,1,4,RIO DE JANEIRO,ITAOCARA,2018-10-23 16:06:00,SB181102PP1
-41.3946,-21.668500001648,0,Mata Atlantica,13.1,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-23 16:06:00,SB181102PP1
-41.3963,-21.668800001648,0,Mata Atlantica,6.4,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-23 16:06:00,SB181102PP1
-42.1453,-21.7258000016494,0,Mata Atlantica,4.9,NPP-375,1,4,RIO DE JANEIRO,ITAOCARA,2018-10-23 16:06:00,SB181102PP1
-41.391,-21.6720000016482,0,Mata Atlantica,4.3,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-23 16:06:00,SB181102PP1
-42.1619,-22.5322000016684,0,Mata Atlantica,3.1,NPP-375,"0,3",4,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-10-23 16:06:00,SB181102PP1
-41.3915,-21.6682000016481,0,Mata Atlantica,6.4,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-10-23 16:06:00,SB181102PP1
-43.7029,-22.4420000016664,0,Mata Atlantica,3.7,NPP-375,"0,8",4,RIO DE JANEIRO,VASSOURAS,2018-10-23 16:06:00,SB181102PP1
-42.1386,-21.7329000016496,0,Mata Atlantica,4.2,NPP-375,1,4,RIO DE JANEIRO,ITAOCARA,2018-10-23 16:06:00,SB181102PP1
-42.8948,-22.253800001662,0,Mata Atlantica,3.3,NPP-375,"0,2",4,RIO DE JANEIRO,TERESOPOLIS,2018-10-23 16:06:00,SB181102PP1
-42.3826,-21.7715000016505,0,Mata Atlantica,9.5,NPP-375,1,5,RIO DE JANEIRO,CANTAGALO,2018-10-23 16:06:00,SB181102PP1
-42.9481,-22.1028000016584,0,Mata Atlantica,3.5,NPP-375,"0,6",4,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,2018-10-23 16:06:00,SB181102PP1
-42.629,-22.0487000016571,0,Mata Atlantica,1.3,NPP-375,1,4,RIO DE JANEIRO,SUMIDOURO,2018-10-23 16:06:00,SB181102PP1
-43.6982,-22.4415000016664,0,Mata Atlantica,3.7,NPP-375,"0,6",4,RIO DE JANEIRO,VASSOURAS,2018-10-23 16:06:00,SB181102PP1
-43.6029,-22.6979000016723,0,Mata Atlantica,2.3,NPP-375,"0,7",4,RIO DE JANEIRO,QUEIMADOS,2018-10-23 16:06:00,SB181102PP1
-42.0757,-22.6606000016714,0,Mata Atlantica,2.5,NPP-375,"0,9",4,RIO DE JANEIRO,CABO FRIO,2018-10-23 16:06:00,SB181102PP1
-44.0851,-22.7117000016726,0,Mata Atlantica,1.6,NPP-375,"0,1",4,RIO DE JANEIRO,RIO CLARO,2018-10-23 16:06:00,SB181102PP1
-43.9704,-22.2055000016608,0,Mata Atlantica,6.0,NPP-375,1,4,RIO DE JANEIRO,VALENCA,2018-10-23 16:06:00,SB181102PP1
-42.1395,-21.7291000016495,0,Mata Atlantica,4.2,NPP-375,1,4,RIO DE JANEIRO,ITAOCARA,2018-10-23 16:06:00,SB181102PP1
-44.6279,-22.5531000016689,0,Mata Atlantica,11.4,NPP-375,"0,5",0,RIO DE JANEIRO,RESENDE,2018-10-28 16:12:00,SB181102PP1
-43.7576,-22.7829000016742,0,Mata Atlantica,1.1,NPP-375,"0,7",2,RIO DE JANEIRO,SEROPEDICA,2018-10-29 03:24:00,SB181102PP1
-43.7871,-22.816400001675,0,Mata Atlantica,4.6,NPP-375,1,3,RIO DE JANEIRO,ITAGUAI,2018-10-30 17:12:00,SB181102PP1
-43.7591,-22.7848000016743,"0,1",Mata Atlantica,0.9,NPP-375,1,4,RIO DE JANEIRO,SEROPEDICA,2018-10-31 04:30:00,SB181102PP1
-43.7547,-22.7853000016743,"0,1",Mata Atlantica,0.9,NPP-375,1,4,RIO DE JANEIRO,SEROPEDICA,2018-10-31 04:30:00,SB181102PP1
-43.7532,-22.902600001677,"0,3",Mata Atlantica,5.5,NPP-375,"0,8",4,RIO DE JANEIRO,RIO DE JANEIRO,2018-10-31 16:54:00,SB181102PP1
-43.5972,-22.6201000016705,0,Mata Atlantica,2.5,NPP-375,"0,9",4,RIO DE JANEIRO,NOVA IGUACU,2018-10-31 16:54:00,SB181102PP1
-42.3611,-22.7707000016739,"1,6",Mata Atlantica,8.4,NPP-375,1,5,RIO DE JANEIRO,ARARUAMA,2018-11-01 16:36:00,SB181102PP1
-41.3794,-21.6376000016473,0,Mata Atlantica,5.8,NPP-375,"0,6",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-11-03 16:00:00,SB181203PP1
-42.9257,-22.9543000016782,0,Mata Atlantica,7.0,NPP-375,"0,7",2,RIO DE JANEIRO,MARICA,2018-11-03 16:00:00,SB181203PP1
-42.5029,-22.7608000016738,0,Mata Atlantica,4.1,NPP-375,1,2,RIO DE JANEIRO,RIO BONITO,2018-11-03 16:00:00,SB181203PP1
-42.1234,-22.5944000016699,0,Mata Atlantica,4.9,NPP-375,1,2,RIO DE JANEIRO,CABO FRIO,2018-11-03 16:00:00,SB181203PP1
-42.9226,-22.9506000016781,0,Mata Atlantica,5.0,NPP-375,"0,8",2,RIO DE JANEIRO,MARICA,2018-11-03 16:00:00,SB181203PP1
-43.6887,-22.8522000016758,"2,6",Mata Atlantica,9.6,NPP-375,"0,2",0,RIO DE JANEIRO,SEROPEDICA,2018-11-07 16:24:00,SB181203PP1
-43.5952,-22.2348000016615,0,Mata Atlantica,9.4,NPP-375,1,2,RIO DE JANEIRO,RIO DAS FLORES,2018-11-12 16:30:00,SB181203PP1
-42.6758,-22.214500001661,0,Mata Atlantica,3.0,NPP-375,"0,6",3,RIO DE JANEIRO,SUMIDOURO,2018-11-12 16:30:00,SB181203PP1
-43.6026,-22.128100001659,0,Mata Atlantica,4.9,NPP-375,1,2,RIO DE JANEIRO,RIO DAS FLORES,2018-11-12 16:30:00,SB181203PP1
-43.5946,-22.2381000016615,0,Mata Atlantica,4.0,NPP-375,1,2,RIO DE JANEIRO,RIO DAS FLORES,2018-11-12 16:30:00,SB181203PP1
-41.4602,-21.8533000016524,0,Mata Atlantica,3.4,NPP-375,0,2,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-11-12 16:30:00,SB181203PP1
-43.6496,-22.8674000016762,0,Mata Atlantica,4.6,NPP-375,"0,2",3,RIO DE JANEIRO,RIO DE JANEIRO,2018-11-12 16:30:00,SB181203PP1
-42.6426,-22.8172000016751,0,Mata Atlantica,2.0,NPP-375,"0,3",2,RIO DE JANEIRO,RIO BONITO,2018-11-12 16:30:00,SB181203PP1
-43.8311,-22.1353000016591,0,Mata Atlantica,8.1,NPP-375,1,3,RIO DE JANEIRO,VALENCA,2018-11-13 16:12:00,SB181203PP1
-43.752,-22.9007000016769,0,Mata Atlantica,1.7,NPP-375,"0,6",4,RIO DE JANEIRO,RIO DE JANEIRO,2018-11-14 03:24:00,SB181203PP1
-43.7536,-22.903200001677,0,Mata Atlantica,2.8,NPP-375,"0,6",4,RIO DE JANEIRO,RIO DE JANEIRO,2018-11-14 15:54:00,SB181203PP1
-43.7516,-22.900500001677,0,Mata Atlantica,3.0,NPP-375,"0,6",4,RIO DE JANEIRO,RIO DE JANEIRO,2018-11-14 15:54:00,SB181203PP1
-44.0784,-22.2516000016619,"0,1",Mata Atlantica,1.5,NPP-375,1,2,RIO DE JANEIRO,VALENCA,2018-11-14 15:54:00,SB181203PP1
-41.465,-21.8638000016527,0,Mata Atlantica,5.6,NPP-375,"0,2",4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-11-14 15:54:00,SB181203PP1
-43.3662,-22.0473000016571,"0,4",Mata Atlantica,3.9,NPP-375,1,4,RIO DE JANEIRO,PARAIBA DO SUL,2018-11-14 15:54:00,SB181203PP1
-41.7039,-21.7321000016496,"2,2",Mata Atlantica,5.9,NPP-375,"0,1",4,RIO DE JANEIRO,SAO FIDELIS,2018-11-15 17:18:00,SB181203PP1
-43.7532,-22.902200001677,"0,2",Mata Atlantica,3.5,NPP-375,"0,6",2,RIO DE JANEIRO,RIO DE JANEIRO,2018-11-17 16:36:00,SB181203PP1
-41.2242,-21.8067000016513,"0,5",Mata Atlantica,3.7,NPP-375,"0,5",7,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-11-17 16:36:00,SB181203PP1
-43.7588,-22.7857000016743,"0,6",Mata Atlantica,1.2,NPP-375,1,3,RIO DE JANEIRO,SEROPEDICA,2018-11-18 03:48:00,SB181203PP1
-42.4329,-22.8006000016746,"0,1",Mata Atlantica,6.2,NPP-375,1,8,RIO DE JANEIRO,ARARUAMA,2018-11-18 16:18:00,SB181203PP1
-43.7573,-22.7862000016743,0,Mata Atlantica,1.7,NPP-375,"0,8",0,RIO DE JANEIRO,SEROPEDICA,2018-11-22 04:18:00,SB181203PP1
-43.7533,-22.903000001677,0,Mata Atlantica,5.3,NPP-375,"0,4",0,RIO DE JANEIRO,RIO DE JANEIRO,2018-11-22 16:42:00,SB181203PP1
-42.1545,-22.5381000016686,7,Mata Atlantica,0.7,NPP-375,0,0,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-11-24 03:36:00,SB181203PP1
-44.0469,-22.3267000016636,0,Mata Atlantica,2.8,NPP-375,"0,3",2,RIO DE JANEIRO,BARRA DO PIRAI,2018-11-27 16:48:00,SB181203PP1
-41.4574,-21.7316000016496,"2,3",Mata Atlantica,10.1,NPP-375,0,0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-11-27 16:48:00,SB181203PP1
-44.35,-22.5707000016693,0,Mata Atlantica,1.6,NPP-375,"0,5",0,RIO DE JANEIRO,RESENDE,2018-11-27 16:48:00,SB181203PP1
-42.7472,-22.1082000016585,"0,7",Mata Atlantica,3.7,NPP-375,"0,9",0,RIO DE JANEIRO,SUMIDOURO,2018-11-28 16:30:00,SB181203PP1
-42.1114,-21.5456000016451,0,Mata Atlantica,11.7,NPP-375,1,3,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,2018-11-28 16:30:00,SB181203PP1
-44.3374,-22.2893000016628,0,Mata Atlantica,9.5,NPP-375,"0,1",2,RIO DE JANEIRO,RESENDE,2018-11-28 16:30:00,SB181203PP1
-44.4351,-22.4461000016664,0,Mata Atlantica,4.1,NPP-375,1,2,RIO DE JANEIRO,RESENDE,2018-11-28 16:30:00,SB181203PP1
-42.9809,-22.8569000016759,"0,1",Mata Atlantica,0.7,NPP-375,0,2,RIO DE JANEIRO,SAO GONCALO,2018-11-29 03:42:00,SB181203PP1
-43.7517,-22.902100001677,0,Mata Atlantica,2.8,NPP-375,"0,3",3,RIO DE JANEIRO,RIO DE JANEIRO,2018-11-29 03:42:00,SB181203PP1
-44.3819,-22.4354000016662,"0,4",Mata Atlantica,6.2,NPP-375,"0,7",2,RIO DE JANEIRO,RESENDE,2018-11-29 16:12:00,SB181203PP1
-41.3973,-21.7278000016495,"1,1",Mata Atlantica,5.6,NPP-375,"0,3",4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-11-30 15:54:00,SB181203PP1
-41.4019,-21.7697000016505,"0,9",Mata Atlantica,3.9,NPP-375,"0,3",4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-11-30 15:54:00,SB181203PP1
-41.7834,-21.294100001639,1,Mata Atlantica,2.6,NPP-375,"0,9",4,RIO DE JANEIRO,ITAPERUNA,2018-11-30 15:54:00,SB181203PP1
-43.568,-22.9982000016792,"1,9",Mata Atlantica,1.0,NPP-375,"0,2",3,RIO DE JANEIRO,RIO DE JANEIRO,2018-12-03 04:12:00,SB181203PP1
-42.9798,-22.8559000016759,0,Mata Atlantica,0.3,NPP-375,"0,2",3,RIO DE JANEIRO,SAO GONCALO,2018-12-04 03:48:00,SB190107PP1
-43.753,-22.903000001677,"8,7",Mata Atlantica,2.9,NPP-375,0,2,RIO DE JANEIRO,RIO DE JANEIRO,2018-12-05 03:30:00,SB190107PP1
-43.7568,-22.7854000016743,"13,6",Mata Atlantica,1.4,NPP-375,0,2,RIO DE JANEIRO,SEROPEDICA,2018-12-05 03:30:00,SB190107PP1
-41.4063,-21.7378000016497,"3,5",Mata Atlantica,3.1,NPP-375,"0,1",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-05 16:00:00,SB190107PP1
-41.4196,-21.7438000016499,"0,6",Mata Atlantica,2.9,NPP-375,"0,2",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-06 15:42:00,SB190107PP1
-41.4198,-21.7394000016497,"0,6",Mata Atlantica,5.4,NPP-375,"0,2",0,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-06 15:42:00,SB190107PP1
-42.1302,-21.8634000016527,"0,2",Mata Atlantica,7.5,NPP-375,1,0,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,2018-12-06 15:42:00,SB190107PP1
-43.7587,-22.7855000016743,0,Mata Atlantica,0.5,NPP-375,1,4,RIO DE JANEIRO,SEROPEDICA,2018-12-09 03:54:00,SB190107PP1
-43.7565,-22.7846000016743,0,Mata Atlantica,1.3,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-12-10 03:36:00,SB190107PP1
-43.171,-22.1924000016605,0,Mata Atlantica,16.0,NPP-375,1,3,RIO DE JANEIRO,TRES RIOS,2018-12-10 16:06:00,SB190107PP1
-44.3832,-22.4378000016662,0,Mata Atlantica,3.1,NPP-375,1,3,RIO DE JANEIRO,RESENDE,2018-12-10 16:06:00,SB190107PP1
-42.141,-22.5733000016694,0,Mata Atlantica,3.8,NPP-375,"0,8",3,RIO DE JANEIRO,CABO FRIO,2018-12-10 16:06:00,SB190107PP1
-43.1671,-22.1919000016604,0,Mata Atlantica,53.6,NPP-375,1,3,RIO DE JANEIRO,TRES RIOS,2018-12-10 16:06:00,SB190107PP1
-43.4005,-22.3402000016639,0,Mata Atlantica,6.6,NPP-375,1,4,RIO DE JANEIRO,PATY DO ALFERES,2018-12-11 15:48:00,SB190107PP1
-42.6661,-21.9923000016558,0,Mata Atlantica,2.7,NPP-375,1,4,RIO DE JANEIRO,SUMIDOURO,2018-12-11 15:48:00,SB190107PP1
-44.3727,-22.2734000016624,0,Mata Atlantica,6.1,NPP-375,"0,3",4,RIO DE JANEIRO,RESENDE,2018-12-11 15:48:00,SB190107PP1
-44.3721,-22.2741000016624,0,Mata Atlantica,4.9,NPP-375,"0,3",4,RIO DE JANEIRO,RESENDE,2018-12-11 15:48:00,SB190107PP1
-43.4049,-22.340600001664,0,Mata Atlantica,5.2,NPP-375,1,4,RIO DE JANEIRO,PATY DO ALFERES,2018-12-11 15:48:00,SB190107PP1
-42.0743,-22.6584000016713,0,Mata Atlantica,1.8,NPP-375,1,3,RIO DE JANEIRO,CABO FRIO,2018-12-11 15:48:00,SB190107PP1
-43.4021,-22.342800001664,0,Mata Atlantica,7.6,NPP-375,1,4,RIO DE JANEIRO,PATY DO ALFERES,2018-12-11 17:30:00,SB190107PP1
-43.3998,-22.341500001664,0,Mata Atlantica,5.4,NPP-375,1,4,RIO DE JANEIRO,PATY DO ALFERES,2018-12-11 17:30:00,SB190107PP1
-42.2224,-22.088200001658,"1,8",Mata Atlantica,2.1,NPP-375,"0,2",4,RIO DE JANEIRO,TRAJANO DE MORAES,2018-12-12 17:06:00,SB190107PP1
-42.2216,-22.0892000016581,"1,8",Mata Atlantica,1.8,NPP-375,"0,1",4,RIO DE JANEIRO,TRAJANO DE MORAES,2018-12-12 17:06:00,SB190107PP1
-42.5688,-22.8559000016759,0,Mata Atlantica,4.1,NPP-375,1,6,RIO DE JANEIRO,SAQUAREMA,2018-12-12 17:06:00,SB190107PP1
-42.8143,-22.000500001656,"0,9",Mata Atlantica,3.4,NPP-375,1,4,RIO DE JANEIRO,SAPUCAIA,2018-12-12 17:06:00,SB190107PP1
-43.7646,-22.641300001671,0,Mata Atlantica,3.4,NPP-375,1,7,RIO DE JANEIRO,PARACAMBI,2018-12-12 17:06:00,SB190107PP1
-43.7638,-22.6449000016711,0,Mata Atlantica,3.4,NPP-375,1,7,RIO DE JANEIRO,PARACAMBI,2018-12-12 17:06:00,SB190107PP1
-43.8145,-22.3192000016635,0,Mata Atlantica,1.5,NPP-375,1,5,RIO DE JANEIRO,VALENCA,2018-12-12 17:06:00,SB190107PP1
-43.6068,-22.6284000016707,0,Mata Atlantica,3.1,NPP-375,"0,9",7,RIO DE JANEIRO,NOVA IGUACU,2018-12-12 17:06:00,SB190107PP1
-43.7552,-22.7867000016743,0,Mata Atlantica,2.6,NPP-375,1,8,RIO DE JANEIRO,SEROPEDICA,2018-12-13 04:24:00,SB190107PP1
-41.3963,-21.9112000016538,"0,2",Mata Atlantica,7.9,NPP-375,"0,5",5,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-13 16:48:00,SB190107PP1
-41.4011,-21.9122000016539,"0,2",Mata Atlantica,4.8,NPP-375,"0,4",5,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-13 16:48:00,SB190107PP1
-41.7828,-21.7749000016506,"11,6",Mata Atlantica,4.8,NPP-375,0,4,RIO DE JANEIRO,SAO FIDELIS,2018-12-13 16:48:00,SB190107PP1
-42.8089,-22.8475000016758,0,Mata Atlantica,2.4,NPP-375,1,8,RIO DE JANEIRO,ITABORAI,2018-12-13 16:48:00,SB190107PP1
-42.9007,-22.6221000016705,0,Mata Atlantica,4.3,NPP-375,1,6,RIO DE JANEIRO,CACHOEIRAS DE MACACU,2018-12-13 16:48:00,SB190107PP1
-41.6949,-22.0209000016564,4,Mata Atlantica,3.1,NPP-375,"0,7",3,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-12-13 16:48:00,SB190107PP1
-43.7811,-22.6171000016704,0,Mata Atlantica,5.9,NPP-375,"0,3",8,RIO DE JANEIRO,PARACAMBI,2018-12-13 16:48:00,SB190107PP1
-42.8998,-22.6261000016706,0,Mata Atlantica,4.3,NPP-375,1,6,RIO DE JANEIRO,CACHOEIRAS DE MACACU,2018-12-13 16:48:00,SB190107PP1
-43.7578,-22.7864000016743,0,Mata Atlantica,3.3,NPP-375,1,8,RIO DE JANEIRO,SEROPEDICA,2018-12-13 16:48:00,SB190107PP1
-44.0873,-22.6018000016701,0,Mata Atlantica,2.1,NPP-375,1,7,RIO DE JANEIRO,VOLTA REDONDA,2018-12-13 16:48:00,SB190107PP1
-44.113,-22.214900001661,0,Mata Atlantica,6.3,NPP-375,1,6,RIO DE JANEIRO,VALENCA,2018-12-13 16:48:00,SB190107PP1
